".id","dates","totals","doi"
"counter",2012-10-02,376,"10.1371/journal.pone.0044491"
"counter",2012-10-03,381,"10.1371/journal.pone.0044491"
"counter",2012-10-03,381,"10.1371/journal.pone.0044491"
"counter",2012-10-04,383,"10.1371/journal.pone.0044491"
"counter",2012-10-04,383,"10.1371/journal.pone.0044491"
"counter",2012-10-05,387,"10.1371/journal.pone.0044491"
"counter",2012-10-05,387,"10.1371/journal.pone.0044491"
"counter",2012-10-06,391,"10.1371/journal.pone.0044491"
"counter",2012-10-06,391,"10.1371/journal.pone.0044491"
"counter",2012-10-07,392,"10.1371/journal.pone.0044491"
"counter",2012-10-07,392,"10.1371/journal.pone.0044491"
"counter",2012-10-08,394,"10.1371/journal.pone.0044491"
"counter",2012-10-08,394,"10.1371/journal.pone.0044491"
"counter",2012-10-09,396,"10.1371/journal.pone.0044491"
"counter",2012-10-09,396,"10.1371/journal.pone.0044491"
"counter",2012-10-10,396,"10.1371/journal.pone.0044491"
"counter",2012-10-10,396,"10.1371/journal.pone.0044491"
"counter",2012-10-11,397,"10.1371/journal.pone.0044491"
"counter",2012-10-11,397,"10.1371/journal.pone.0044491"
"counter",2012-10-12,400,"10.1371/journal.pone.0044491"
"counter",2012-10-12,400,"10.1371/journal.pone.0044491"
"counter",2012-10-13,402,"10.1371/journal.pone.0044491"
"counter",2012-10-13,402,"10.1371/journal.pone.0044491"
"counter",2012-10-14,403,"10.1371/journal.pone.0044491"
"counter",2012-10-14,403,"10.1371/journal.pone.0044491"
"counter",2012-10-15,406,"10.1371/journal.pone.0044491"
"counter",2012-10-15,406,"10.1371/journal.pone.0044491"
"counter",2012-10-16,406,"10.1371/journal.pone.0044491"
"counter",2012-10-16,406,"10.1371/journal.pone.0044491"
"counter",2012-10-17,407,"10.1371/journal.pone.0044491"
"counter",2012-10-17,407,"10.1371/journal.pone.0044491"
"counter",2012-10-18,407,"10.1371/journal.pone.0044491"
"counter",2012-10-18,407,"10.1371/journal.pone.0044491"
"counter",2012-10-19,407,"10.1371/journal.pone.0044491"
"counter",2012-10-19,407,"10.1371/journal.pone.0044491"
"counter",2012-10-20,410,"10.1371/journal.pone.0044491"
"counter",2012-10-20,410,"10.1371/journal.pone.0044491"
"counter",2012-10-21,410,"10.1371/journal.pone.0044491"
"counter",2012-10-21,410,"10.1371/journal.pone.0044491"
"counter",2012-10-22,412,"10.1371/journal.pone.0044491"
"counter",2012-10-22,412,"10.1371/journal.pone.0044491"
"counter",2012-10-23,414,"10.1371/journal.pone.0044491"
"counter",2012-10-23,414,"10.1371/journal.pone.0044491"
"counter",2012-10-24,420,"10.1371/journal.pone.0044491"
"counter",2012-10-24,420,"10.1371/journal.pone.0044491"
"counter",2012-10-25,424,"10.1371/journal.pone.0044491"
"counter",2012-10-25,424,"10.1371/journal.pone.0044491"
"counter",2012-10-26,426,"10.1371/journal.pone.0044491"
"counter",2012-10-26,426,"10.1371/journal.pone.0044491"
"counter",2012-10-27,429,"10.1371/journal.pone.0044491"
"counter",2012-10-27,429,"10.1371/journal.pone.0044491"
"counter",2012-10-28,430,"10.1371/journal.pone.0044491"
"counter",2012-10-28,430,"10.1371/journal.pone.0044491"
"counter",2012-10-29,430,"10.1371/journal.pone.0044491"
"counter",2012-10-29,430,"10.1371/journal.pone.0044491"
"counter",2012-10-30,431,"10.1371/journal.pone.0044491"
"counter",2012-10-30,431,"10.1371/journal.pone.0044491"
"counter",2012-11-01,435,"10.1371/journal.pone.0044491"
"counter",2012-11-01,435,"10.1371/journal.pone.0044491"
"counter",2012-11-02,436,"10.1371/journal.pone.0044491"
"counter",2012-11-02,436,"10.1371/journal.pone.0044491"
"researchblogging",2012-09-12,0,"10.1371/journal.pone.0044491"
"researchblogging",2012-09-19,0,"10.1371/journal.pone.0044491"
"researchblogging",2012-09-27,0,"10.1371/journal.pone.0044491"
"researchblogging",2012-10-04,0,"10.1371/journal.pone.0044491"
"researchblogging",2012-10-12,0,"10.1371/journal.pone.0044491"
"researchblogging",2012-10-20,0,"10.1371/journal.pone.0044491"
"researchblogging",2012-10-27,0,"10.1371/journal.pone.0044491"
"researchblogging",2012-11-03,0,"10.1371/journal.pone.0044491"
"biod",2012-09-12,0,"10.1371/journal.pone.0044491"
"biod",2012-09-12,0,"10.1371/journal.pone.0044491"
"biod",2012-09-13,0,"10.1371/journal.pone.0044491"
"biod",2012-09-13,0,"10.1371/journal.pone.0044491"
"biod",2012-09-14,0,"10.1371/journal.pone.0044491"
"biod",2012-09-14,0,"10.1371/journal.pone.0044491"
"biod",2012-09-15,0,"10.1371/journal.pone.0044491"
"biod",2012-09-15,0,"10.1371/journal.pone.0044491"
"biod",2012-09-16,0,"10.1371/journal.pone.0044491"
"biod",2012-09-16,0,"10.1371/journal.pone.0044491"
"biod",2012-09-17,0,"10.1371/journal.pone.0044491"
"biod",2012-09-17,0,"10.1371/journal.pone.0044491"
"biod",2012-09-18,0,"10.1371/journal.pone.0044491"
"biod",2012-09-18,0,"10.1371/journal.pone.0044491"
"biod",2012-09-19,0,"10.1371/journal.pone.0044491"
"biod",2012-09-19,0,"10.1371/journal.pone.0044491"
"biod",2012-09-20,0,"10.1371/journal.pone.0044491"
"biod",2012-09-20,0,"10.1371/journal.pone.0044491"
"biod",2012-09-21,0,"10.1371/journal.pone.0044491"
"biod",2012-09-21,0,"10.1371/journal.pone.0044491"
"biod",2012-09-22,0,"10.1371/journal.pone.0044491"
"biod",2012-09-22,0,"10.1371/journal.pone.0044491"
"biod",2012-09-23,0,"10.1371/journal.pone.0044491"
"biod",2012-09-23,0,"10.1371/journal.pone.0044491"
"biod",2012-09-24,0,"10.1371/journal.pone.0044491"
"biod",2012-09-24,0,"10.1371/journal.pone.0044491"
"biod",2012-09-25,0,"10.1371/journal.pone.0044491"
"biod",2012-09-25,0,"10.1371/journal.pone.0044491"
"biod",2012-09-26,0,"10.1371/journal.pone.0044491"
"biod",2012-09-26,0,"10.1371/journal.pone.0044491"
"biod",2012-09-27,0,"10.1371/journal.pone.0044491"
"biod",2012-09-27,0,"10.1371/journal.pone.0044491"
"biod",2012-09-28,0,"10.1371/journal.pone.0044491"
"biod",2012-09-28,0,"10.1371/journal.pone.0044491"
"biod",2012-09-29,0,"10.1371/journal.pone.0044491"
"biod",2012-09-29,0,"10.1371/journal.pone.0044491"
"biod",2012-09-30,0,"10.1371/journal.pone.0044491"
"biod",2012-09-30,0,"10.1371/journal.pone.0044491"
"biod",2012-10-01,0,"10.1371/journal.pone.0044491"
"biod",2012-10-01,0,"10.1371/journal.pone.0044491"
"biod",2012-10-02,0,"10.1371/journal.pone.0044491"
"biod",2012-10-02,0,"10.1371/journal.pone.0044491"
"biod",2012-10-03,0,"10.1371/journal.pone.0044491"
"biod",2012-10-03,0,"10.1371/journal.pone.0044491"
"biod",2012-10-04,0,"10.1371/journal.pone.0044491"
"biod",2012-10-04,0,"10.1371/journal.pone.0044491"
"biod",2012-10-05,0,"10.1371/journal.pone.0044491"
"biod",2012-10-05,0,"10.1371/journal.pone.0044491"
"biod",2012-10-06,0,"10.1371/journal.pone.0044491"
"biod",2012-10-06,0,"10.1371/journal.pone.0044491"
"biod",2012-10-07,0,"10.1371/journal.pone.0044491"
"biod",2012-10-07,0,"10.1371/journal.pone.0044491"
"biod",2012-10-08,0,"10.1371/journal.pone.0044491"
"biod",2012-10-08,0,"10.1371/journal.pone.0044491"
"biod",2012-10-09,0,"10.1371/journal.pone.0044491"
"biod",2012-10-09,0,"10.1371/journal.pone.0044491"
"biod",2012-10-10,0,"10.1371/journal.pone.0044491"
"biod",2012-10-10,0,"10.1371/journal.pone.0044491"
"biod",2012-10-11,0,"10.1371/journal.pone.0044491"
"biod",2012-10-11,0,"10.1371/journal.pone.0044491"
"biod",2012-10-12,0,"10.1371/journal.pone.0044491"
"biod",2012-10-12,0,"10.1371/journal.pone.0044491"
"biod",2012-10-13,0,"10.1371/journal.pone.0044491"
"biod",2012-10-13,0,"10.1371/journal.pone.0044491"
"biod",2012-10-14,0,"10.1371/journal.pone.0044491"
"biod",2012-10-14,0,"10.1371/journal.pone.0044491"
"biod",2012-10-15,0,"10.1371/journal.pone.0044491"
"biod",2012-10-15,0,"10.1371/journal.pone.0044491"
"biod",2012-10-16,0,"10.1371/journal.pone.0044491"
"biod",2012-10-16,0,"10.1371/journal.pone.0044491"
"biod",2012-10-17,0,"10.1371/journal.pone.0044491"
"biod",2012-10-17,0,"10.1371/journal.pone.0044491"
"biod",2012-10-18,0,"10.1371/journal.pone.0044491"
"biod",2012-10-18,0,"10.1371/journal.pone.0044491"
"biod",2012-10-19,0,"10.1371/journal.pone.0044491"
"biod",2012-10-19,0,"10.1371/journal.pone.0044491"
"biod",2012-10-20,0,"10.1371/journal.pone.0044491"
"biod",2012-10-20,0,"10.1371/journal.pone.0044491"
"biod",2012-10-21,0,"10.1371/journal.pone.0044491"
"biod",2012-10-21,0,"10.1371/journal.pone.0044491"
"biod",2012-10-22,0,"10.1371/journal.pone.0044491"
"biod",2012-10-22,0,"10.1371/journal.pone.0044491"
"biod",2012-10-23,0,"10.1371/journal.pone.0044491"
"biod",2012-10-23,0,"10.1371/journal.pone.0044491"
"biod",2012-10-24,0,"10.1371/journal.pone.0044491"
"biod",2012-10-24,0,"10.1371/journal.pone.0044491"
"biod",2012-10-25,0,"10.1371/journal.pone.0044491"
"biod",2012-10-25,0,"10.1371/journal.pone.0044491"
"biod",2012-10-26,0,"10.1371/journal.pone.0044491"
"biod",2012-10-26,0,"10.1371/journal.pone.0044491"
"biod",2012-10-27,0,"10.1371/journal.pone.0044491"
"biod",2012-10-27,0,"10.1371/journal.pone.0044491"
"biod",2012-10-28,0,"10.1371/journal.pone.0044491"
"biod",2012-10-28,0,"10.1371/journal.pone.0044491"
"biod",2012-10-29,0,"10.1371/journal.pone.0044491"
"biod",2012-10-29,0,"10.1371/journal.pone.0044491"
"biod",2012-10-30,0,"10.1371/journal.pone.0044491"
"biod",2012-10-30,0,"10.1371/journal.pone.0044491"
"biod",2012-11-01,0,"10.1371/journal.pone.0044491"
"biod",2012-11-01,0,"10.1371/journal.pone.0044491"
"biod",2012-11-02,0,"10.1371/journal.pone.0044491"
"biod",2012-11-02,0,"10.1371/journal.pone.0044491"
"wos",2012-09-12,0,"10.1371/journal.pone.0044491"
"wos",2012-09-19,0,"10.1371/journal.pone.0044491"
"wos",2012-09-26,0,"10.1371/journal.pone.0044491"
"wos",2012-10-03,0,"10.1371/journal.pone.0044491"
"wos",2012-10-11,0,"10.1371/journal.pone.0044491"
"wos",2012-10-18,0,"10.1371/journal.pone.0044491"
"wos",2012-10-25,0,"10.1371/journal.pone.0044491"
"wos",2012-11-01,0,"10.1371/journal.pone.0044491"
"pmc",2012-09-12,0,"10.1371/journal.pone.0044491"
"pmc",2012-10-03,10,"10.1371/journal.pone.0044491"
"facebook",2012-09-12,0,"10.1371/journal.pone.0044491"
"facebook",2012-09-19,0,"10.1371/journal.pone.0044491"
"facebook",2012-09-26,0,"10.1371/journal.pone.0044491"
"facebook",2012-10-03,0,"10.1371/journal.pone.0044491"
"facebook",2012-10-11,0,"10.1371/journal.pone.0044491"
"facebook",2012-10-18,0,"10.1371/journal.pone.0044491"
"facebook",2012-10-25,0,"10.1371/journal.pone.0044491"
"facebook",2012-11-01,0,"10.1371/journal.pone.0044491"
"mendeley",2012-09-12,0,"10.1371/journal.pone.0044491"
"mendeley",2012-09-19,0,"10.1371/journal.pone.0044491"
"mendeley",2012-09-26,0,"10.1371/journal.pone.0044491"
"mendeley",2012-10-04,0,"10.1371/journal.pone.0044491"
"mendeley",2012-10-11,0,"10.1371/journal.pone.0044491"
"mendeley",2012-10-19,0,"10.1371/journal.pone.0044491"
"mendeley",2012-10-26,0,"10.1371/journal.pone.0044491"
"mendeley",2012-11-02,0,"10.1371/journal.pone.0044491"
"twitter",2012-09-12,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-13,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-09-25,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-02,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-02,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-03,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-03,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-04,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-04,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-05,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-05,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-06,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-06,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-07,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-08,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-08,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-09,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-09,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-10,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-10,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-11,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-11,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-12,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-12,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-13,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-13,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-14,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-14,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-15,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-16,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-16,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-17,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-17,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-18,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-18,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-19,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-19,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-20,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-21,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-22,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-23,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-24,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-25,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-25,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-26,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-26,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-27,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-27,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-28,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-28,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-29,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-29,1,"10.1371/journal.pone.0044491"
"twitter",2012-10-30,1,"10.1371/journal.pone.0044491"
"twitter",2012-11-01,1,"10.1371/journal.pone.0044491"
"twitter",2012-11-01,1,"10.1371/journal.pone.0044491"
"twitter",2012-11-02,1,"10.1371/journal.pone.0044491"
"twitter",2012-11-02,1,"10.1371/journal.pone.0044491"
"twitter",2012-11-03,1,"10.1371/journal.pone.0044491"
"twitter",2012-11-03,1,"10.1371/journal.pone.0044491"
"wikipedia",2012-09-20,0,"10.1371/journal.pone.0044491"
"wikipedia",2012-10-02,0,"10.1371/journal.pone.0044491"
"citeulike",2012-09-12,0,"10.1371/journal.pone.0044642"
"citeulike",2012-09-19,0,"10.1371/journal.pone.0044642"
"citeulike",2012-09-26,0,"10.1371/journal.pone.0044642"
"citeulike",2012-10-03,0,"10.1371/journal.pone.0044642"
"citeulike",2012-10-11,0,"10.1371/journal.pone.0044642"
"citeulike",2012-10-18,0,"10.1371/journal.pone.0044642"
"citeulike",2012-10-26,0,"10.1371/journal.pone.0044642"
"citeulike",2012-11-02,0,"10.1371/journal.pone.0044642"
"crossref",2012-09-12,0,"10.1371/journal.pone.0044642"
"crossref",2012-09-19,0,"10.1371/journal.pone.0044642"
"crossref",2012-09-26,0,"10.1371/journal.pone.0044642"
"crossref",2012-10-03,0,"10.1371/journal.pone.0044642"
"crossref",2012-10-10,0,"10.1371/journal.pone.0044642"
"crossref",2012-10-18,0,"10.1371/journal.pone.0044642"
"crossref",2012-10-25,0,"10.1371/journal.pone.0044642"
"crossref",2012-11-02,0,"10.1371/journal.pone.0044642"
"pubmed",2012-09-12,0,"10.1371/journal.pone.0044642"
"pubmed",2012-09-19,0,"10.1371/journal.pone.0044642"
"pubmed",2012-09-26,0,"10.1371/journal.pone.0044642"
"pubmed",2012-10-03,0,"10.1371/journal.pone.0044642"
"pubmed",2012-10-11,0,"10.1371/journal.pone.0044642"
"pubmed",2012-10-18,0,"10.1371/journal.pone.0044642"
"pubmed",2012-10-26,0,"10.1371/journal.pone.0044642"
"pubmed",2012-11-02,0,"10.1371/journal.pone.0044642"
"scopus",2012-09-12,0,"10.1371/journal.pone.0044642"
"scopus",2012-09-19,0,"10.1371/journal.pone.0044642"
"scopus",2012-09-26,0,"10.1371/journal.pone.0044642"
"scopus",2012-10-03,0,"10.1371/journal.pone.0044642"
"scopus",2012-10-10,0,"10.1371/journal.pone.0044642"
"scopus",2012-10-17,0,"10.1371/journal.pone.0044642"
"scopus",2012-10-25,0,"10.1371/journal.pone.0044642"
"scopus",2012-11-01,0,"10.1371/journal.pone.0044642"
"counter",2012-09-12,102,"10.1371/journal.pone.0044642"
"counter",2012-09-12,102,"10.1371/journal.pone.0044642"
"counter",2012-09-13,149,"10.1371/journal.pone.0044642"
"counter",2012-09-13,149,"10.1371/journal.pone.0044642"
"counter",2012-09-14,173,"10.1371/journal.pone.0044642"
"counter",2012-09-14,173,"10.1371/journal.pone.0044642"
"counter",2012-09-15,186,"10.1371/journal.pone.0044642"
"counter",2012-09-15,186,"10.1371/journal.pone.0044642"
"counter",2012-09-16,197,"10.1371/journal.pone.0044642"
"counter",2012-09-16,197,"10.1371/journal.pone.0044642"
"counter",2012-09-17,204,"10.1371/journal.pone.0044642"
"counter",2012-09-17,204,"10.1371/journal.pone.0044642"
"counter",2012-09-18,207,"10.1371/journal.pone.0044642"
"counter",2012-09-18,207,"10.1371/journal.pone.0044642"
"counter",2012-09-19,228,"10.1371/journal.pone.0044642"
"counter",2012-09-19,228,"10.1371/journal.pone.0044642"
"counter",2012-09-20,258,"10.1371/journal.pone.0044642"
"counter",2012-09-20,258,"10.1371/journal.pone.0044642"
"counter",2012-09-21,271,"10.1371/journal.pone.0044642"
"counter",2012-09-21,271,"10.1371/journal.pone.0044642"
"counter",2012-09-22,278,"10.1371/journal.pone.0044642"
"counter",2012-09-22,278,"10.1371/journal.pone.0044642"
"counter",2012-09-23,280,"10.1371/journal.pone.0044642"
"counter",2012-09-23,280,"10.1371/journal.pone.0044642"
"counter",2012-09-24,285,"10.1371/journal.pone.0044642"
"counter",2012-09-24,285,"10.1371/journal.pone.0044642"
"counter",2012-09-25,295,"10.1371/journal.pone.0044642"
"counter",2012-09-25,295,"10.1371/journal.pone.0044642"
"counter",2012-09-26,295,"10.1371/journal.pone.0044642"
"counter",2012-09-26,295,"10.1371/journal.pone.0044642"
"counter",2012-09-27,306,"10.1371/journal.pone.0044642"
"counter",2012-09-27,306,"10.1371/journal.pone.0044642"
"counter",2012-09-28,313,"10.1371/journal.pone.0044642"
"counter",2012-09-28,313,"10.1371/journal.pone.0044642"
"counter",2012-09-29,313,"10.1371/journal.pone.0044642"
"counter",2012-09-29,313,"10.1371/journal.pone.0044642"
"counter",2012-09-30,320,"10.1371/journal.pone.0044642"
"counter",2012-09-30,320,"10.1371/journal.pone.0044642"
"counter",2012-10-01,325,"10.1371/journal.pone.0044642"
"counter",2012-10-01,325,"10.1371/journal.pone.0044642"
"counter",2012-10-02,337,"10.1371/journal.pone.0044642"
"counter",2012-10-02,337,"10.1371/journal.pone.0044642"
"counter",2012-10-03,339,"10.1371/journal.pone.0044642"
